chemical	gene	url	type	summary	phenotype	recommendation
peginterferon alfa-2a	IFNL3	https://pharmgkb.org/guidelineAnnotation/PA166110235	case3	IFNL3 (IL28B) variation (rs12979860) is the strongest baseline predictor of response to PEG-interferon-alpha-containing regimens in HCV genotype 1 patients.  Patients with the favorable response genotype (rs12979860 CC) have increased likelihood of response (higher SVR rate) to PEG-interferon-alpha-containing regimens as compared to patients with unfavorable response genotype (rs12979860 CT or TT). Consider implications before initiating PEG-IFN alpha and RBV containing regimens.	CT or TT	Classification of recommendations: Strong
peginterferon alfa-2b	IFNL3	https://pharmgkb.org/guidelineAnnotation/PA166110235	case3	IFNL3 (IL28B) variation (rs12979860) is the strongest baseline predictor of response to PEG-interferon-alpha-containing regimens in HCV genotype 1 patients.  Patients with the favorable response genotype (rs12979860 CC) have increased likelihood of response (higher SVR rate) to PEG-interferon-alpha-containing regimens as compared to patients with unfavorable response genotype (rs12979860 CT or TT). Consider implications before initiating PEG-IFN alpha and RBV containing regimens.	CC	Classification of recommendations: Strong
peginterferon alfa-2b	IFNL3	https://pharmgkb.org/guidelineAnnotation/PA166110235	case3	IFNL3 (IL28B) variation (rs12979860) is the strongest baseline predictor of response to PEG-interferon-alpha-containing regimens in HCV genotype 1 patients.  Patients with the favorable response genotype (rs12979860 CC) have increased likelihood of response (higher SVR rate) to PEG-interferon-alpha-containing regimens as compared to patients with unfavorable response genotype (rs12979860 CT or TT). Consider implications before initiating PEG-IFN alpha and RBV containing regimens.	CT or TT	Classification of recommendations: Strong
phenytoin	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166122806	case2	Phenytoin is contraindicated in individuals with the HLA-B*15:02 variant allele ("HLA-B*15:02-positive") due to significantly increased risk of phenytoin-induced cutaneous adverse reactions of Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN).  Additionally, patients with the CYP2C9 poor metabolizer phenotype may require reduced doses of phenytoin. This guideline is currently being updated by CPIC. We will make the genotype picker tool available again as soon as the updated guideline has been finalized.	CYP2C9 Extensive Metabolizer	HLA-B*15:02 "positive" - Therapeutic recommendation: If patient is phenytoin-naive , do not use phenytoin/fosphenytoin. HLA-B*15:02 "positive" - Classification of recommendation: STRONG HLA-B*15:02 "negative"-Therapeutic recommendation: Initiate therapy with recommended maintenance dose . HLA-B*15:02 "negative"-Classification of Recommendation: STRONG
phenytoin	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166122806	case2	Phenytoin is contraindicated in individuals with the HLA-B*15:02 variant allele ("HLA-B*15:02-positive") due to significantly increased risk of phenytoin-induced cutaneous adverse reactions of Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN).  Additionally, patients with the CYP2C9 poor metabolizer phenotype may require reduced doses of phenytoin. This guideline is currently being updated by CPIC. We will make the genotype picker tool available again as soon as the updated guideline has been finalized.	CYP2C9 Intermediate Metabolizer	HLA-B*15:02 "positive" - Therapeutic recommendation: If patient is phenytoin-naive , do not use phenytoin/fosphenytoin. HLA-B*15:02 "positive" - Classification of recommendation: STRONG HLA-B*15:02 "negative"-Therapeutic recommendation: Consider 25% reduction of recommended starting maintenance dose . Subsequent doses should be adjusted according to therapeutic drug monitoring and response. HLA-B*15:02 "negative"-Classification of Recommendation: MODERATE
phenytoin	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166122806	case2	Phenytoin is contraindicated in individuals with the HLA-B*15:02 variant allele ("HLA-B*15:02-positive") due to significantly increased risk of phenytoin-induced cutaneous adverse reactions of Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN).  Additionally, patients with the CYP2C9 poor metabolizer phenotype may require reduced doses of phenytoin. This guideline is currently being updated by CPIC. We will make the genotype picker tool available again as soon as the updated guideline has been finalized.	CYP2C9 Poor Metabolizer	HLA-B*15:02 "positive" - Therapeutic recommendation: If patient is phenytoin-naive , do not use phenytoin/fosphenytoin. HLA-B*15:02 "positive" - Classification of recommendation: STRONG HLA-B*15:02 "negative"-Therapeutic recommendation: Consider 50% reduction of recommended starting maintenance dose . Subsequent maintenance doses should be adjusted according to therapeutic drug monitoring and response. HLA-B*15:02 "negative"-Classification of Recommendation: STRONG
phenytoin	HLA-B	https://pharmgkb.org/guidelineAnnotation/PA166122806	case2	Phenytoin is contraindicated in individuals with the HLA-B*15:02 variant allele ("HLA-B*15:02-positive") due to significantly increased risk of phenytoin-induced cutaneous adverse reactions of Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN).  Additionally, patients with the CYP2C9 poor metabolizer phenotype may require reduced doses of phenytoin. This guideline is currently being updated by CPIC. We will make the genotype picker tool available again as soon as the updated guideline has been finalized.	CYP2C9 Extensive Metabolizer	HLA-B*15:02 "positive" - Therapeutic recommendation: If patient is phenytoin-naive , do not use phenytoin/fosphenytoin. HLA-B*15:02 "positive" - Classification of recommendation: STRONG HLA-B*15:02 "negative"-Therapeutic recommendation: Initiate therapy with recommended maintenance dose . HLA-B*15:02 "negative"-Classification of Recommendation: STRONG
phenytoin	HLA-B	https://pharmgkb.org/guidelineAnnotation/PA166122806	case2	Phenytoin is contraindicated in individuals with the HLA-B*15:02 variant allele ("HLA-B*15:02-positive") due to significantly increased risk of phenytoin-induced cutaneous adverse reactions of Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN).  Additionally, patients with the CYP2C9 poor metabolizer phenotype may require reduced doses of phenytoin. This guideline is currently being updated by CPIC. We will make the genotype picker tool available again as soon as the updated guideline has been finalized.	CYP2C9 Intermediate Metabolizer	HLA-B*15:02 "positive" - Therapeutic recommendation: If patient is phenytoin-naive , do not use phenytoin/fosphenytoin. HLA-B*15:02 "positive" - Classification of recommendation: STRONG HLA-B*15:02 "negative"-Therapeutic recommendation: Consider 25% reduction of recommended starting maintenance dose . Subsequent doses should be adjusted according to therapeutic drug monitoring and response. HLA-B*15:02 "negative"-Classification of Recommendation: MODERATE
phenytoin	HLA-B	https://pharmgkb.org/guidelineAnnotation/PA166122806	case2	Phenytoin is contraindicated in individuals with the HLA-B*15:02 variant allele ("HLA-B*15:02-positive") due to significantly increased risk of phenytoin-induced cutaneous adverse reactions of Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN).  Additionally, patients with the CYP2C9 poor metabolizer phenotype may require reduced doses of phenytoin. This guideline is currently being updated by CPIC. We will make the genotype picker tool available again as soon as the updated guideline has been finalized.	CYP2C9 Poor Metabolizer	HLA-B*15:02 "positive" - Therapeutic recommendation: If patient is phenytoin-naive , do not use phenytoin/fosphenytoin. HLA-B*15:02 "positive" - Classification of recommendation: STRONG HLA-B*15:02 "negative"-Therapeutic recommendation: Consider 50% reduction of recommended starting maintenance dose . Subsequent maintenance doses should be adjusted according to therapeutic drug monitoring and response. HLA-B*15:02 "negative"-Classification of Recommendation: STRONG
piroxicam	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166192321	case1	The CPIC Dosing Guideline for piroxicam recommends that CYP2C9 poor metabolizers and intermediate metabolizers with activity score of 1 should choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life. See full guideline for further details and supporting evidence.	CYP2C9 Normal metabolizer	Therapeutic recommendations: Initiate therapy with recommended starting dose. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals. Classification of recommendations: Strong
piroxicam	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166192321	case1	The CPIC Dosing Guideline for piroxicam recommends that CYP2C9 poor metabolizers and intermediate metabolizers with activity score of 1 should choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life. See full guideline for further details and supporting evidence.	CYP2C9 Intermediate metabolizer	Therapeutic recommendations: Choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life (Table 2). Classification of recommendations: Moderate
piroxicam	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166192321	case1	The CPIC Dosing Guideline for piroxicam recommends that CYP2C9 poor metabolizers and intermediate metabolizers with activity score of 1 should choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life. See full guideline for further details and supporting evidence.	CYP2C9 Poor metabolizer	Therapeutic recommendations: Choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life (Table 2). Classification of recommendations: Moderate
